symbol,mode,signal,entry,exit,days_held,entry_px,exit_px,ret_pct,pnl_eur,reason
AAL,固定仓位,2017-05-22,2017-05-24,2017-06-09,11,46.77,50.27,7.483,748.34,收盘价低于 SMA5
AAL,固定仓位,2017-09-20,2017-09-22,2017-09-27,3,47.06,46.85,-0.446,-44.62,收盘价低于入场价
AAL,固定仓位,2018-02-21,2018-02-23,2018-03-01,4,53.39,53.48,0.169,16.86,收盘价低于 SMA5
AAL,固定仓位,2018-03-09,2018-03-13,2018-03-15,2,56.23,55.1054,-2.0,-200.0,t4 日内止损
AAL,固定仓位,2018-07-13,2018-07-17,2018-07-24,5,37.38,37.45,0.187,18.73,收盘价低于 SMA5
AAL,固定仓位,2018-11-13,2018-11-15,2018-11-16,1,37.82,37.0636,-2.0,-200.0,t3 日内止损
AAL,固定仓位,2018-11-21,2018-11-26,2018-12-04,6,38.1,36.69,-3.701,-370.08,收盘价低于入场价
AAL,固定仓位,2019-01-16,2019-01-18,2019-01-22,1,33.97,33.2906,-2.0,-200.0,t3 日内止损
AAL,固定仓位,2019-03-27,2019-03-29,2019-04-09,7,31.76,33.31,4.88,488.04,收盘价低于 SMA5
AAL,固定仓位,2019-04-10,2019-04-12,2019-04-15,1,34.69,33.9962,-2.0,-200.0,t3 日内止损
AAL,固定仓位,2019-04-29,2019-05-01,2019-05-07,4,33.91,33.91,0.0,0.0,收盘价低于 SMA5
AAL,固定仓位,2019-06-27,2019-07-01,2019-07-02,1,32.88,32.2224,-2.0,-200.0,t3 日内止损
AAL,固定仓位,2019-07-12,2019-07-16,2019-07-17,1,34.22,33.5356,-2.0,-200.0,t3 日内止损
AAL,固定仓位,2019-09-09,2019-09-11,2019-09-16,3,29.76,27.77,-6.687,-668.68,收盘价低于入场价
AAL,固定仓位,2019-10-04,2019-10-08,2019-10-30,16,26.26,30.29,15.347,1534.65,收盘价低于 SMA5
AAL,固定仓位,2020-09-14,2020-09-16,2020-09-17,1,13.8,13.5,-2.174,-217.39,t3 日内止损
AAL,固定仓位,2020-10-01,2020-10-05,2020-10-06,1,13.12,12.8576,-2.0,-200.0,t3 日内止损
AAL,固定仓位,2020-12-08,2020-12-10,2020-12-11,1,17.99,17.6302,-2.0,-200.0,t3 日内止损
AAL,固定仓位,2021-05-13,2021-05-17,2021-05-19,2,23.35,22.883,-2.0,-200.0,t4 日内止损
AAL,固定仓位,2021-05-27,2021-06-01,2021-06-04,3,24.67,24.3,-1.5,-149.98,收盘价低于入场价
AAL,固定仓位,2021-09-24,2021-09-28,2021-09-29,1,21.43,21.0014,-2.0,-200.0,t3 日内止损
AAL,固定仓位,2021-12-20,2021-12-22,2021-12-27,2,18.26,17.66,-3.286,-328.59,t4 日内止损
AAL,固定仓位,2022-04-11,2022-04-13,2022-04-18,2,18.95,18.571,-2.0,-200.0,t4 日内止损
AAL,固定仓位,2023-02-28,2023-03-02,2023-03-09,5,16.12,15.88,-1.489,-148.88,收盘价低于入场价
AAL,固定仓位,2023-04-17,2023-04-19,2023-04-20,1,13.63,13.3574,-2.0,-200.0,t3 日内止损
AAL,固定仓位,2023-11-02,2023-11-06,2023-11-09,3,11.66,11.75,0.772,77.19,收盘价低于 SMA5
AAL,固定仓位,2023-12-12,2023-12-14,2023-12-18,2,14.59,14.2982,-2.0,-200.0,t4 日内止损
AAL,固定仓位,2024-05-02,2024-05-06,2024-05-07,1,14.65,14.357,-2.0,-200.0,t3 日内止损
AAL,固定仓位,2024-08-13,2024-08-15,2024-08-22,5,10.09,10.14,0.496,49.55,收盘价低于 SMA5
AAL,固定仓位,2024-08-29,2024-09-03,2024-09-11,6,10.6,10.77,1.604,160.38,收盘价低于 SMA5
AAL,固定仓位,2024-12-23,2024-12-26,2025-01-02,4,17.35,17.0,-2.017,-201.73,收盘价低于入场价
AAL,固定仓位,2025-08-04,2025-08-06,2025-08-11,3,11.74,11.58,-1.363,-136.29,收盘价低于入场价
AAL,固定仓位,2025-10-29,2025-10-31,2025-11-04,2,13.13,12.8674,-2.0,-200.0,t4 日内止损
AAL,固定仓位,2025-12-02,2025-12-04,2025-12-12,6,14.34,14.96,4.324,432.36,收盘价低于 SMA5
AAL,固定仓位,2025-12-15,2025-12-17,2025-12-23,4,15.51,15.6,0.58,58.03,收盘价低于 SMA5
AAL,固定仓位,2026-01-05,2026-01-07,2026-01-09,2,15.99,15.6702,-2.0,-200.0,t4 日内止损
AAL,固定仓位,2026-02-03,2026-02-05,2026-02-11,4,14.16,14.35,1.342,134.18,收盘价低于 SMA5
AAL,固定仓位,2026-06-12,2026-06-16,2026-07-02,11,15.71,17.92,14.067,1406.75,收盘价低于 SMA5
AAME,复利,2016-08-31,2016-09-02,2016-09-06,1,3.64,3.51,-3.571,-357.14,t3 日内止损
AAME,复利,2018-04-26,2018-04-30,2018-05-02,2,3.25,3.18,-2.154,-207.69,t4 日内止损
AAME,复利,2018-06-20,2018-06-22,2018-06-25,1,2.6,2.548,-2.0,-188.7,t3 日内止损
AAME,复利,2018-12-14,2018-12-18,2018-12-19,1,2.42,2.34,-3.306,-305.67,t3 日内止损
AAME,复利,2019-07-17,2019-07-19,2019-07-24,3,2.41,2.31,-4.149,-370.99,收盘价低于入场价
AAME,复利,2019-08-22,2019-08-26,2019-08-27,1,2.73,2.6754,-2.0,-171.4,t3 日内止损
AAME,复利,2019-12-23,2019-12-26,2019-12-27,1,1.9,1.862,-2.0,-167.97,t3 日内止损
AAME,复利,2020-01-24,2020-01-28,2020-01-29,1,1.95,1.911,-2.0,-164.61,t3 日内止损
AAME,复利,2020-07-17,2020-07-21,2020-08-04,10,1.75,1.8,2.857,230.45,收盘价低于 SMA5
AAME,复利,2020-10-16,2020-10-20,2020-10-21,1,2.2,2.11,-4.091,-339.39,t3 日内止损
AAME,复利,2020-11-18,2020-11-20,2020-11-23,1,2.21,2.1658,-2.0,-159.14,t3 日内止损
AAME,复利,2020-12-10,2020-12-14,2020-12-15,1,2.32,2.27,-2.155,-168.05,t3 日内止损
AAME,复利,2021-02-25,2021-03-01,2021-03-03,2,4.76,4.66,-2.101,-160.29,t4 日内止损
AAME,复利,2021-04-21,2021-04-23,2021-04-30,5,4.0,4.09,2.25,168.06,收盘价低于 SMA5
AAME,复利,2022-04-04,2022-04-06,2022-04-07,1,3.35,3.28,-2.09,-159.59,t3 日内止损
AAME,复利,2022-10-20,2022-10-24,2022-10-26,2,2.85,2.793,-2.0,-149.56,t4 日内止损
AAME,复利,2023-02-02,2023-02-06,2023-02-07,1,2.55,2.499,-2.0,-146.57,t3 日内止损
AAME,复利,2023-03-09,2023-03-13,2023-03-14,1,2.45,2.401,-2.0,-143.64,t3 日内止损
AAME,复利,2023-06-06,2023-06-08,2023-06-20,7,2.17,2.1,-3.226,-227.04,收盘价低于入场价
AAME,复利,2023-06-30,2023-07-05,2023-07-07,2,2.0,1.96,-2.0,-136.22,t4 日内止损
AAME,复利,2023-08-11,2023-08-15,2023-08-16,1,1.85,1.81,-2.162,-144.32,t3 日内止损
AAME,复利,2023-12-13,2023-12-15,2023-12-18,1,1.98,1.9,-4.04,-263.86,t3 日内止损
AAME,复利,2024-01-05,2024-01-09,2024-01-10,1,2.55,2.47,-3.137,-196.6,t3 日内止损
AAME,复利,2024-09-03,2024-09-05,2024-09-06,1,1.68,1.6464,-2.0,-121.4,t3 日内止损
AAME,复利,2024-10-18,2024-10-22,2024-10-23,1,1.69,1.6562,-2.0,-118.97,t3 日内止损
AAME,复利,2024-11-08,2024-11-12,2024-11-15,3,1.69,1.67,-1.183,-68.99,收盘价低于入场价
AAME,复利,2025-01-21,2025-01-23,2025-01-27,2,1.52,1.44,-5.263,-303.2,t4 日内止损
AAME,复利,2025-06-09,2025-06-11,2025-06-12,1,1.81,1.7738,-2.0,-109.15,t3 日内止损
AAME,复利,2025-09-15,2025-09-17,2025-09-18,1,3.44,3.33,-3.198,-171.02,t3 日内止损
AAME,复利,2025-12-18,2025-12-22,2025-12-23,1,2.95,2.891,-2.0,-103.55,t3 日内止损
AAME,复利,2026-01-26,2026-01-28,2026-01-29,1,2.78,2.69,-3.237,-164.26,t3 日内止损
AAME,固定仓位,2016-08-31,2016-09-02,2016-09-06,1,3.64,3.51,-3.571,-357.14,t3 日内止损
AAME,固定仓位,2018-04-26,2018-04-30,2018-05-02,2,3.25,3.18,-2.154,-215.38,t4 日内止损
AAME,固定仓位,2018-06-20,2018-06-22,2018-06-25,1,2.6,2.548,-2.0,-200.0,t3 日内止损
AAME,固定仓位,2018-12-14,2018-12-18,2018-12-19,1,2.42,2.34,-3.306,-330.58,t3 日内止损
AAME,固定仓位,2019-07-17,2019-07-19,2019-07-24,3,2.41,2.31,-4.149,-414.94,收盘价低于入场价
AAME,固定仓位,2019-08-22,2019-08-26,2019-08-27,1,2.73,2.6754,-2.0,-200.0,t3 日内止损
AAME,固定仓位,2019-12-23,2019-12-26,2019-12-27,1,1.9,1.862,-2.0,-200.0,t3 日内止损
AAME,固定仓位,2020-01-24,2020-01-28,2020-01-29,1,1.95,1.911,-2.0,-200.0,t3 日内止损
AAME,固定仓位,2020-07-17,2020-07-21,2020-08-04,10,1.75,1.8,2.857,285.71,收盘价低于 SMA5
AAME,固定仓位,2020-10-16,2020-10-20,2020-10-21,1,2.2,2.11,-4.091,-409.09,t3 日内止损
AAME,固定仓位,2020-11-18,2020-11-20,2020-11-23,1,2.21,2.1658,-2.0,-200.0,t3 日内止损
AAME,固定仓位,2020-12-10,2020-12-14,2020-12-15,1,2.32,2.27,-2.155,-215.52,t3 日内止损
AAME,固定仓位,2021-02-25,2021-03-01,2021-03-03,2,4.76,4.66,-2.101,-210.08,t4 日内止损
AAME,固定仓位,2021-04-21,2021-04-23,2021-04-30,5,4.0,4.09,2.25,225.0,收盘价低于 SMA5
AAME,固定仓位,2022-04-04,2022-04-06,2022-04-07,1,3.35,3.28,-2.09,-208.96,t3 日内止损
AAME,固定仓位,2022-10-20,2022-10-24,2022-10-26,2,2.85,2.793,-2.0,-200.0,t4 日内止损
AAME,固定仓位,2023-02-02,2023-02-06,2023-02-07,1,2.55,2.499,-2.0,-200.0,t3 日内止损
AAME,固定仓位,2023-03-09,2023-03-13,2023-03-14,1,2.45,2.401,-2.0,-200.0,t3 日内止损
AAME,固定仓位,2023-06-06,2023-06-08,2023-06-20,7,2.17,2.1,-3.226,-322.58,收盘价低于入场价
AAME,固定仓位,2023-06-30,2023-07-05,2023-07-07,2,2.0,1.96,-2.0,-200.0,t4 日内止损
AAME,固定仓位,2023-08-11,2023-08-15,2023-08-16,1,1.85,1.81,-2.162,-216.22,t3 日内止损
AAME,固定仓位,2023-12-13,2023-12-15,2023-12-18,1,1.98,1.9,-4.04,-404.04,t3 日内止损
AAME,固定仓位,2024-01-05,2024-01-09,2024-01-10,1,2.55,2.47,-3.137,-313.73,t3 日内止损
AAME,固定仓位,2024-09-03,2024-09-05,2024-09-06,1,1.68,1.6464,-2.0,-200.0,t3 日内止损
AAME,固定仓位,2024-10-18,2024-10-22,2024-10-23,1,1.69,1.6562,-2.0,-200.0,t3 日内止损
AAME,固定仓位,2024-11-08,2024-11-12,2024-11-15,3,1.69,1.67,-1.183,-118.34,收盘价低于入场价
AAME,固定仓位,2025-01-21,2025-01-23,2025-01-27,2,1.52,1.44,-5.263,-526.32,t4 日内止损
AAME,固定仓位,2025-06-09,2025-06-11,2025-06-12,1,1.81,1.7738,-2.0,-200.0,t3 日内止损
AAME,固定仓位,2025-09-15,2025-09-17,2025-09-18,1,3.44,3.33,-3.198,-319.77,t3 日内止损
AAME,固定仓位,2025-12-18,2025-12-22,2025-12-23,1,2.95,2.891,-2.0,-200.0,t3 日内止损
AAME,固定仓位,2026-01-26,2026-01-28,2026-01-29,1,2.78,2.69,-3.237,-323.74,t3 日内止损
AAOI,复利,2016-08-01,2016-08-03,2016-08-10,5,12.27,13.6,10.839,1083.94,收盘价低于 SMA5
AAOI,复利,2016-09-02,2016-09-07,2016-09-20,9,19.85,21.26,7.103,787.32,收盘价低于 SMA5
AAOI,复利,2016-10-20,2016-10-24,2016-10-25,1,21.59,21.1582,-2.0,-237.43,t3 日内止损
AAOI,复利,2017-01-23,2017-01-25,2017-01-27,2,31.71,31.0758,-2.0,-232.68,t4 日内止损
AAOI,复利,2017-03-01,2017-03-03,2017-03-06,1,53.32,52.2536,-2.0,-228.02,t3 日内止损
AAOI,复利,2017-04-18,2017-04-20,2017-05-02,8,44.31,47.3,6.748,753.95,收盘价低于 SMA5
AAOI,复利,2017-06-15,2017-06-19,2017-06-20,1,63.2,61.936,-2.0,-238.54,t3 日内止损
AAOI,复利,2017-07-11,2017-07-13,2017-07-28,11,78.04,96.64,23.834,2785.84,收盘价低于 SMA5
AAOI,复利,2017-09-11,2017-09-13,2017-09-14,1,59.69,58.4962,-2.0,-289.49,t3 日内止损
AAOI,复利,2017-10-06,2017-10-10,2017-10-12,2,60.35,59.143,-2.0,-283.7,t4 日内止损
AAOI,复利,2018-02-15,2018-02-20,2018-02-21,1,33.33,32.6634,-2.0,-278.02,t3 日内止损
AAOI,复利,2018-02-28,2018-03-02,2018-03-06,2,27.95,27.391,-2.0,-272.46,t4 日内止损
AAOI,复利,2018-06-12,2018-06-14,2018-06-18,2,43.74,42.8652,-2.0,-267.01,t4 日内止损
AAOI,复利,2018-07-02,2018-07-05,2018-07-09,2,46.0,45.08,-2.0,-261.67,t4 日内止损
AAOI,复利,2019-01-08,2019-01-10,2019-01-11,1,16.27,15.9446,-2.0,-256.44,t3 日内止损
AAOI,复利,2019-07-30,2019-08-01,2019-08-02,1,9.93,9.7314,-2.0,-251.31,t3 日内止损
AAOI,复利,2019-08-28,2019-08-30,2019-09-03,1,8.9,8.722,-2.0,-246.29,t3 日内止损
AAOI,复利,2019-10-11,2019-10-15,2019-10-17,2,10.96,10.7408,-2.0,-241.36,t4 日内止损
AAOI,复利,2019-11-01,2019-11-05,2019-11-07,2,11.33,10.45,-7.767,-918.57,t4 日内止损
AAOI,复利,2019-12-31,2020-01-03,2020-01-06,1,12.12,11.8776,-2.0,-218.16,t3 日内止损
AAOI,复利,2020-01-07,2020-01-09,2020-01-10,1,13.06,12.7988,-2.0,-213.8,t3 日内止损
AAOI,复利,2020-01-14,2020-01-16,2020-01-17,1,14.345,14.0581,-2.0,-209.52,t3 日内止损
AAOI,复利,2020-03-23,2020-03-25,2020-03-26,1,7.45,7.301,-2.0,-205.33,t3 日内止损
AAOI,复利,2020-05-18,2020-05-20,2020-05-29,6,8.61,8.83,2.555,257.08,收盘价低于 SMA5
AAOI,复利,2020-06-15,2020-06-17,2020-06-18,1,10.18,9.9764,-2.0,-206.37,t3 日内止损
AAOI,复利,2020-07-29,2020-07-31,2020-08-06,4,14.21,15.05,5.911,597.75,收盘价低于 SMA5
AAOI,复利,2020-09-28,2020-09-30,2020-10-02,2,11.25,10.77,-4.267,-456.95,t4 日内止损
AAOI,复利,2020-10-07,2020-10-09,2020-10-12,1,11.83,11.5934,-2.0,-205.06,t3 日内止损
AAOI,复利,2020-11-30,2020-12-02,2020-12-09,5,8.32,7.88,-5.288,-531.37,收盘价低于入场价
AAOI,复利,2020-12-14,2020-12-16,2020-12-21,3,8.32,8.38,0.721,68.63,收盘价低于 SMA5
AAOI,复利,2021-02-03,2021-02-05,2021-02-10,3,11.73,11.75,0.171,16.34,收盘价低于 SMA5
AAOI,复利,2021-05-06,2021-05-10,2021-05-11,1,7.53,7.3,-3.054,-293.27,t3 日内止损
AAOI,复利,2021-05-27,2021-06-01,2021-06-04,3,8.54,8.44,-1.171,-108.99,收盘价低于入场价
AAOI,复利,2021-08-24,2021-08-26,2021-09-09,9,7.09,7.72,8.886,817.4,收盘价低于 SMA5
AAOI,复利,2022-09-30,2022-10-04,2022-10-05,1,2.94,2.8812,-2.0,-200.33,t3 日内止损
AAOI,复利,2022-10-17,2022-10-19,2022-10-20,1,2.8,2.744,-2.0,-196.32,t3 日内止损
AAOI,复利,2023-02-14,2023-02-16,2023-02-17,1,2.95,2.891,-2.0,-192.4,t3 日内止损
AAOI,复利,2023-05-24,2023-05-26,2023-06-21,16,1.9,4.165,119.211,11238.47,收盘价低于 SMA5
AAOI,复利,2023-10-27,2023-10-31,2023-11-01,1,7.43,7.2814,-2.0,-413.32,t3 日内止损
AAOI,复利,2023-11-06,2023-11-08,2023-11-09,1,9.85,9.653,-2.0,-405.05,t3 日内止损
AAOI,复利,2024-03-18,2024-03-20,2024-03-26,4,14.47,14.44,-0.207,-41.15,收盘价低于入场价
AAOI,复利,2024-07-11,2024-07-15,2024-07-18,3,10.2,10.4,1.961,388.36,收盘价低于 SMA5
AAOI,复利,2024-08-13,2024-08-15,2024-08-16,1,8.53,8.3594,-2.0,-403.89,t3 日内止损
AAOI,复利,2024-08-20,2024-08-22,2024-08-27,3,9.03,9.18,1.661,328.75,收盘价低于 SMA5
AAOI,复利,2025-02-18,2025-02-20,2025-02-24,2,27.5,26.95,-2.0,-402.39,t4 日内止损
AAOI,复利,2025-04-17,2025-04-22,2025-04-30,6,10.95,12.79,16.804,3313.21,收盘价低于 SMA5
AAOI,复利,2025-12-04,2025-12-08,2025-12-09,1,27.84,27.2832,-2.0,-460.61,t3 日内止损
AAOI,复利,2026-04-01,2026-04-06,2026-04-15,7,107.45,142.55,32.666,7372.73,收盘价低于 SMA5
AAOI,固定仓位,2016-08-01,2016-08-03,2016-08-10,5,12.27,13.6,10.839,1083.94,收盘价低于 SMA5
AAOI,固定仓位,2016-09-02,2016-09-07,2016-09-20,9,19.85,21.26,7.103,710.33,收盘价低于 SMA5
AAOI,固定仓位,2016-10-20,2016-10-24,2016-10-25,1,21.59,21.1582,-2.0,-200.0,t3 日内止损
AAOI,固定仓位,2017-01-23,2017-01-25,2017-01-27,2,31.71,31.0758,-2.0,-200.0,t4 日内止损
AAOI,固定仓位,2017-03-01,2017-03-03,2017-03-06,1,53.32,52.2536,-2.0,-200.0,t3 日内止损
AAOI,固定仓位,2017-04-18,2017-04-20,2017-05-02,8,44.31,47.3,6.748,674.79,收盘价低于 SMA5
AAOI,固定仓位,2017-06-15,2017-06-19,2017-06-20,1,63.2,61.936,-2.0,-200.0,t3 日内止损
AAOI,固定仓位,2017-07-11,2017-07-13,2017-07-28,11,78.04,96.64,23.834,2383.39,收盘价低于 SMA5
AAOI,固定仓位,2017-09-11,2017-09-13,2017-09-14,1,59.69,58.4962,-2.0,-200.0,t3 日内止损
AAOI,固定仓位,2017-10-06,2017-10-10,2017-10-12,2,60.35,59.143,-2.0,-200.0,t4 日内止损
AAOI,固定仓位,2018-02-15,2018-02-20,2018-02-21,1,33.33,32.6634,-2.0,-200.0,t3 日内止损
AAOI,固定仓位,2018-02-28,2018-03-02,2018-03-06,2,27.95,27.391,-2.0,-200.0,t4 日内止损
AAOI,固定仓位,2018-06-12,2018-06-14,2018-06-18,2,43.74,42.8652,-2.0,-200.0,t4 日内止损
AAOI,固定仓位,2018-07-02,2018-07-05,2018-07-09,2,46.0,45.08,-2.0,-200.0,t4 日内止损
AAOI,固定仓位,2019-01-08,2019-01-10,2019-01-11,1,16.27,15.9446,-2.0,-200.0,t3 日内止损
AAOI,固定仓位,2019-07-30,2019-08-01,2019-08-02,1,9.93,9.7314,-2.0,-200.0,t3 日内止损
AAOI,固定仓位,2019-08-28,2019-08-30,2019-09-03,1,8.9,8.722,-2.0,-200.0,t3 日内止损
AAOI,固定仓位,2019-10-11,2019-10-15,2019-10-17,2,10.96,10.7408,-2.0,-200.0,t4 日内止损
AAOI,固定仓位,2019-11-01,2019-11-05,2019-11-07,2,11.33,10.45,-7.767,-776.7,t4 日内止损
AAOI,固定仓位,2019-12-31,2020-01-03,2020-01-06,1,12.12,11.8776,-2.0,-200.0,t3 日内止损
AAOI,固定仓位,2020-01-07,2020-01-09,2020-01-10,1,13.06,12.7988,-2.0,-200.0,t3 日内止损
AAOI,固定仓位,2020-01-14,2020-01-16,2020-01-17,1,14.345,14.0581,-2.0,-200.0,t3 日内止损
AAOI,固定仓位,2020-03-23,2020-03-25,2020-03-26,1,7.45,7.301,-2.0,-200.0,t3 日内止损
AAOI,固定仓位,2020-05-18,2020-05-20,2020-05-29,6,8.61,8.83,2.555,255.52,收盘价低于 SMA5
AAOI,固定仓位,2020-06-15,2020-06-17,2020-06-18,1,10.18,9.9764,-2.0,-200.0,t3 日内止损
AAOI,固定仓位,2020-07-29,2020-07-31,2020-08-06,4,14.21,15.05,5.911,591.13,收盘价低于 SMA5
AAOI,固定仓位,2020-09-28,2020-09-30,2020-10-02,2,11.25,10.77,-4.267,-426.67,t4 日内止损
AAOI,固定仓位,2020-10-07,2020-10-09,2020-10-12,1,11.83,11.5934,-2.0,-200.0,t3 日内止损
AAOI,固定仓位,2020-11-30,2020-12-02,2020-12-09,5,8.32,7.88,-5.288,-528.85,收盘价低于入场价
AAOI,固定仓位,2020-12-14,2020-12-16,2020-12-21,3,8.32,8.38,0.721,72.12,收盘价低于 SMA5
AAOI,固定仓位,2021-02-03,2021-02-05,2021-02-10,3,11.73,11.75,0.171,17.05,收盘价低于 SMA5
AAOI,固定仓位,2021-05-06,2021-05-10,2021-05-11,1,7.53,7.3,-3.054,-305.44,t3 日内止损
AAOI,固定仓位,2021-05-27,2021-06-01,2021-06-04,3,8.54,8.44,-1.171,-117.1,收盘价低于入场价
AAOI,固定仓位,2021-08-24,2021-08-26,2021-09-09,9,7.09,7.72,8.886,888.57,收盘价低于 SMA5
AAOI,固定仓位,2022-09-30,2022-10-04,2022-10-05,1,2.94,2.8812,-2.0,-200.0,t3 日内止损
AAOI,固定仓位,2022-10-17,2022-10-19,2022-10-20,1,2.8,2.744,-2.0,-200.0,t3 日内止损
AAOI,固定仓位,2023-02-14,2023-02-16,2023-02-17,1,2.95,2.891,-2.0,-200.0,t3 日内止损
AAOI,固定仓位,2023-05-24,2023-05-26,2023-06-21,16,1.9,4.165,119.211,11921.05,收盘价低于 SMA5
AAOI,固定仓位,2023-10-27,2023-10-31,2023-11-01,1,7.43,7.2814,-2.0,-200.0,t3 日内止损
AAOI,固定仓位,2023-11-06,2023-11-08,2023-11-09,1,9.85,9.653,-2.0,-200.0,t3 日内止损
AAOI,固定仓位,2024-03-18,2024-03-20,2024-03-26,4,14.47,14.44,-0.207,-20.73,收盘价低于入场价
