symbol,mode,signal,entry,exit,days_held,entry_px,exit_px,ret_pct,pnl_eur,reason
TESLA,复利,2016-02-16,2016-02-18,2016-03-01,8,11.118,12.4233,11.741,1579.59,收盘价低于 SMA5
TESLA,复利,2016-03-04,2016-03-08,2016-03-23,11,13.5067,14.8387,9.862,1482.58,收盘价低于 SMA5
TESLA,复利,2016-03-24,2016-03-29,2016-04-08,8,15.342,16.6713,8.665,1431.07,收盘价低于 SMA5
TESLA,复利,2016-06-27,2016-06-29,2016-07-14,10,14.0127,14.7687,5.395,968.27,收盘价低于 SMA5
TESLA,复利,2016-07-18,2016-07-20,2016-07-21,1,15.224,14.7673,-3.0,-567.47,t3 日内止损
TESLA,复利,2016-09-15,2016-09-19,2016-09-27,6,13.756,13.7207,-0.257,-47.13,收盘价低于入场价
TESLA,复利,2016-10-10,2016-10-12,2016-10-17,3,13.434,12.9307,-3.747,-685.68,收盘价低于入场价
TESLA,复利,2016-10-18,2016-10-20,2016-10-28,6,13.2733,13.3313,0.437,76.97,收盘价低于 SMA5
TESLA,复利,2016-12-05,2016-12-07,2016-12-12,3,12.8767,12.8287,-0.373,-65.95,收盘价低于入场价
TESLA,复利,2016-12-16,2016-12-20,2016-12-29,6,13.9193,14.312,2.821,497.24,收盘价低于 SMA5
TESLA,复利,2017-01-19,2017-01-23,2017-01-30,5,16.5947,16.7087,0.687,124.5,收盘价低于 SMA5
TESLA,复利,2017-02-06,2017-02-08,2017-02-16,6,17.472,17.93,2.621,478.34,收盘价低于 SMA5
TESLA,复利,2017-03-27,2017-03-29,2017-04-12,10,18.492,19.7893,7.016,1313.77,收盘价低于 SMA5
TESLA,复利,2017-05-24,2017-05-26,2017-06-09,9,21.676,23.8213,9.897,1983.42,收盘价低于 SMA5
TESLA,复利,2017-07-18,2017-07-20,2017-07-27,5,21.9947,22.2973,1.376,303.06,收盘价低于 SMA5
TESLA,复利,2017-08-04,2017-08-08,2017-08-11,3,24.348,23.858,-2.012,-449.32,收盘价低于入场价
TESLA,复利,2018-01-17,2018-01-19,2018-01-24,3,23.3347,23.0593,-1.18,-258.14,收盘价低于入场价
TESLA,复利,2018-02-13,2018-02-15,2018-02-21,3,22.2713,22.22,-0.23,-49.83,收盘价低于入场价
TESLA,复利,2018-05-07,2018-05-09,2018-05-14,3,20.4567,19.4647,-4.849,-1045.96,收盘价低于入场价
TESLA,复利,2018-05-30,2018-06-01,2018-06-19,12,19.4547,23.5033,20.811,4271.07,收盘价低于 SMA5
TESLA,复利,2018-06-26,2018-06-28,2018-07-02,2,23.3287,22.6288,-3.0,-743.83,t4 日内止损
TESLA,复利,2018-07-31,2018-08-02,2018-08-09,5,23.3027,23.4967,0.833,200.23,收盘价低于 SMA5
TESLA,复利,2018-10-12,2018-10-16,2018-10-17,1,18.4393,17.8862,-3.0,-727.52,t3 日内止损
TESLA,复利,2018-10-31,2018-11-02,2018-11-05,1,23.094,22.4012,-3.0,-705.7,t3 日内止损
TESLA,复利,2018-11-07,2018-11-09,2018-11-12,1,23.3673,22.6663,-3.0,-684.53,t3 日内止损
TESLA,复利,2018-11-13,2018-11-15,2018-11-20,3,23.2293,23.166,-0.273,-60.34,收盘价低于入场价
TESLA,复利,2018-11-30,2018-12-04,2018-12-14,7,23.98,24.3807,1.671,368.8,收盘价低于 SMA5
TESLA,复利,2019-01-15,2019-01-17,2019-01-18,1,23.154,21.5333,-7.0,-1570.8,t3 日内止损
TESLA,复利,2019-03-26,2019-03-28,2019-04-04,5,18.5747,17.852,-3.891,-812.0,收盘价低于入场价
TESLA,复利,2019-06-13,2019-06-17,2019-06-20,3,15.002,14.6413,-2.404,-482.24,收盘价低于入场价
TESLA,复利,2019-07-12,2019-07-16,2019-07-25,7,16.8253,15.2547,-9.335,-1827.49,收盘价低于入场价
TESLA,复利,2019-08-29,2019-09-03,2019-09-16,9,15.0007,16.1873,7.911,1404.08,收盘价低于 SMA5
TESLA,复利,2019-09-25,2019-09-27,2019-10-03,4,16.142,15.5353,-3.758,-719.83,收盘价低于入场价
TESLA,复利,2019-10-07,2019-10-09,2019-10-18,7,16.302,17.13,5.079,936.25,收盘价低于 SMA5
TESLA,复利,2019-11-06,2019-11-08,2019-11-20,8,22.476,23.4813,4.473,866.38,收盘价低于 SMA5
TESLA,复利,2019-12-10,2019-12-12,2019-12-30,11,23.9787,27.6467,15.297,3095.47,收盘价低于 SMA5
TESLA,复利,2020-01-02,2020-01-06,2020-01-16,8,30.1027,34.2327,13.72,3200.99,收盘价低于 SMA5
TESLA,复利,2020-01-29,2020-01-31,2020-02-05,3,43.3713,48.98,12.932,3431.09,收盘价低于 SMA5
TESLA,复利,2020-04-15,2020-04-17,2020-04-20,1,50.2593,48.7516,-3.0,-898.9,t3 日内止损
TESLA,复利,2020-04-24,2020-04-28,2020-05-01,3,51.2747,46.7547,-8.815,-2562.12,收盘价低于入场价
TESLA,复利,2020-06-05,2020-06-09,2020-06-12,3,62.7113,62.352,-0.573,-151.86,收盘价低于入场价
TESLA,复利,2020-06-25,2020-06-29,2020-07-16,12,67.29,100.0427,48.674,12825.84,收盘价低于 SMA5
TESLA,复利,2020-08-18,2020-08-20,2020-08-24,2,133.4553,129.4517,-3.0,-1175.29,t4 日内止损
TESLA,复利,2020-10-07,2020-10-09,2020-10-16,5,144.6667,146.5567,1.306,496.47,收盘价低于 SMA5
TESLA,复利,2020-11-19,2020-11-23,2020-12-02,6,173.95,189.6067,9.001,3465.04,收盘价低于 SMA5
TESLA,复利,2020-12-24,2020-12-29,2021-01-14,11,221.9967,281.6667,26.879,11279.03,收盘价低于 SMA5
TESLA,复利,2021-01-19,2021-01-21,2021-01-28,5,281.6633,278.4767,-1.131,-602.36,收盘价低于入场价
TESLA,复利,2021-05-26,2021-05-28,2021-06-02,2,208.4067,202.1545,-3.0,-1579.18,t4 日内止损
TESLA,复利,2021-08-30,2021-09-01,2021-09-10,6,244.6967,245.4233,0.297,151.63,收盘价低于 SMA5
TESLA,复利,2021-09-24,2021-09-28,2021-10-01,3,259.1867,258.4067,-0.301,-154.12,收盘价低于入场价
TESLA,复利,2022-01-28,2022-02-01,2022-02-02,1,310.4167,301.1042,-3.0,-1531.73,t3 日内止损
TESLA,复利,2022-03-08,2022-03-10,2022-03-11,1,279.4333,271.0503,-3.0,-1485.78,t3 日内止损
TESLA,复利,2022-07-05,2022-07-07,2022-07-11,2,244.5433,237.207,-3.0,-1441.2,t4 日内止损
TESLA,复利,2022-07-19,2022-07-21,2022-07-26,3,271.7067,258.86,-4.728,-2203.26,收盘价低于入场价
TESLA,复利,2022-07-28,2022-08-01,2022-08-05,4,297.2767,288.17,-3.063,-1360.0,收盘价低于入场价
TESLA,复利,2023-01-06,2023-01-10,2023-02-10,22,118.85,196.89,65.663,28258.32,收盘价低于 SMA5
TESLA,复利,2023-03-29,2023-03-31,2023-04-03,1,207.46,199.91,-3.639,-2594.57,t3 日内止损
TESLA,复利,2023-04-13,2023-04-17,2023-04-19,2,187.04,179.1,-4.245,-2916.34,t4 日内止损
TESLA,复利,2023-06-12,2023-06-14,2023-06-15,1,256.79,248.4,-3.267,-2149.31,t3 日内止损
TESLA,复利,2023-06-28,2023-06-30,2023-07-07,4,261.77,274.43,4.836,3077.52,收盘价低于 SMA5
TESLA,复利,2023-07-13,2023-07-17,2023-07-20,3,290.38,262.9,-9.463,-6313.2,收盘价低于入场价
TESLA,复利,2023-09-28,2023-10-02,2023-10-12,8,251.6,258.87,2.89,1745.2,收盘价低于 SMA5
TESLA,复利,2023-11-01,2023-11-03,2023-11-09,4,219.96,209.98,-4.537,-2819.56,收盘价低于入场价
TESLA,复利,2023-11-10,2023-11-14,2023-11-17,3,237.41,234.3,-1.31,-777.12,收盘价低于入场价
TESLA,复利,2023-12-21,2023-12-26,2023-12-29,3,256.61,248.48,-3.168,-1854.89,收盘价低于入场价
TESLA,复利,2024-02-06,2024-02-08,2024-02-13,3,189.56,184.02,-2.923,-1656.85,收盘价低于入场价
TESLA,复利,2024-02-14,2024-02-16,2024-02-20,1,199.95,193.9515,-3.0,-1651.05,t3 日内止损
TESLA,复利,2024-05-13,2024-05-15,2024-05-20,3,173.99,174.95,0.552,294.55,收盘价低于 SMA5
TESLA,复利,2024-06-13,2024-06-17,2024-06-20,2,187.44,181.8168,-3.0,-1610.35,t4 日内止损
TESLA,复利,2024-06-25,2024-06-27,2024-07-11,9,197.42,241.03,22.09,11501.8,收盘价低于 SMA5
TESLA,复利,2024-07-12,2024-07-16,2024-07-17,1,256.56,248.8632,-3.0,-1907.09,t3 日内止损
TESLA,复利,2024-09-09,2024-09-11,2024-09-16,3,228.13,226.78,-0.592,-364.9,收盘价低于入场价
TESLA,复利,2024-11-07,2024-11-11,2024-11-12,1,350.0,339.5,-3.0,-1838.93,t3 日内止损
TESLA,复利,2024-12-10,2024-12-12,2024-12-18,4,418.1,440.13,5.269,3132.93,收盘价低于 SMA5
TESLA,复利,2024-12-23,2024-12-26,2024-12-27,1,454.13,440.5061,-3.0,-1877.75,t3 日内止损
TESLA,复利,2025-01-13,2025-01-15,2025-01-16,1,428.22,415.3734,-3.0,-1821.42,t3 日内止损
TESLA,复利,2025-02-12,2025-02-14,2025-02-20,3,355.84,354.4,-0.405,-238.32,收盘价低于入场价
TESLA,复利,2025-08-04,2025-08-06,2025-08-14,6,319.91,335.58,4.898,2873.03,收盘价低于 SMA5
TESLA,复利,2025-10-17,2025-10-21,2025-10-22,1,442.6,429.322,-3.0,-1845.82,t3 日内止损
TESLA,复利,2025-10-23,2025-10-27,2025-10-30,3,452.42,440.1,-2.723,-1625.21,收盘价低于入场价
TESLA,复利,2025-12-12,2025-12-16,2025-12-17,1,489.88,475.1836,-3.0,-1741.69,t3 日内止损
TESLA,复利,2026-01-09,2026-01-13,2026-01-16,3,447.2,437.5,-2.169,-1221.49,收盘价低于入场价
TESLA,复利,2026-01-21,2026-01-23,2026-01-26,1,449.06,435.5882,-3.0,-1652.79,t3 日内止损
TESLA,复利,2026-04-30,2026-05-04,2026-05-15,9,392.51,422.24,7.574,4047.74,收盘价低于 SMA5
TESLA,固定仓位,2010-09-13,2010-09-15,2010-09-16,1,1.4653,1.4214,-3.0,-300.0,t3 日内止损
TESLA,固定仓位,2010-09-24,2010-09-28,2010-09-30,2,1.4267,1.3839,-3.0,-300.0,t4 日内止损
TESLA,固定仓位,2010-10-20,2010-10-22,2010-11-02,7,1.3813,1.4167,2.558,255.8,收盘价低于 SMA5
TESLA,固定仓位,2010-11-03,2010-11-05,2010-11-17,8,1.6293,1.966,20.663,2066.29,收盘价低于 SMA5
TESLA,固定仓位,2011-03-28,2011-03-30,2011-04-06,5,1.5807,1.766,11.725,1172.5,收盘价低于 SMA5
TESLA,固定仓位,2011-04-20,2011-04-25,2011-05-03,6,1.7593,1.7913,1.819,181.89,收盘价低于 SMA5
TESLA,固定仓位,2011-05-06,2011-05-10,2011-05-11,1,1.8887,1.832,-3.0,-300.0,t3 日内止损
TESLA,固定仓位,2011-06-28,2011-06-30,2011-07-06,3,1.942,1.9307,-0.584,-58.36,收盘价低于入场价
TESLA,固定仓位,2011-07-19,2011-07-21,2011-07-26,3,1.9133,1.8667,-2.439,-243.9,收盘价低于入场价
TESLA,固定仓位,2011-08-26,2011-08-30,2011-09-01,2,1.642,1.5927,-3.0,-300.0,t4 日内止损
TESLA,固定仓位,2011-10-21,2011-10-25,2011-10-26,1,1.8833,1.8268,-3.0,-300.0,t3 日内止损
TESLA,固定仓位,2011-10-27,2011-10-31,2011-11-01,1,1.958,1.8927,-3.337,-333.67,t3 日内止损
TESLA,固定仓位,2011-11-28,2011-11-30,2011-12-08,6,2.1827,2.0593,-5.651,-565.06,收盘价低于入场价
TESLA,固定仓位,2011-12-27,2011-12-29,2012-01-03,2,1.9153,1.8579,-3.0,-300.0,t4 日内止损
TESLA,固定仓位,2012-01-24,2012-01-26,2012-02-10,11,1.9293,2.0733,7.464,746.37,收盘价低于 SMA5
TESLA,固定仓位,2012-09-28,2012-10-02,2012-10-04,2,1.9867,1.9271,-3.0,-300.0,t4 日内止损
TESLA,固定仓位,2012-10-31,2012-11-02,2012-11-09,5,1.928,2.0213,4.841,484.09,收盘价低于 SMA5
TESLA,固定仓位,2012-11-12,2012-11-14,2012-11-23,6,2.092,2.142,2.39,239.01,收盘价低于 SMA5
TESLA,固定仓位,2013-01-23,2013-01-25,2013-01-31,4,2.4653,2.5007,1.433,143.32,收盘价低于 SMA5
TESLA,固定仓位,2013-02-06,2013-02-08,2013-02-11,1,2.616,2.532,-3.211,-321.1,t3 日内止损
TESLA,固定仓位,2013-03-04,2013-03-06,2013-03-14,6,2.5127,2.4567,-2.229,-222.87,收盘价低于入场价
TESLA,固定仓位,2013-03-20,2013-03-22,2013-04-05,9,2.4413,2.758,12.971,1297.11,收盘价低于 SMA5
TESLA,固定仓位,2013-06-04,2013-06-06,2013-06-11,3,6.49,6.298,-2.958,-295.84,收盘价低于入场价
TESLA,固定仓位,2013-06-14,2013-06-18,2013-06-20,2,6.8927,6.6859,-3.0,-300.0,t4 日内止损
TESLA,固定仓位,2013-07-11,2013-07-15,2013-07-16,1,8.484,8.2295,-3.0,-300.0,t3 日内止损
TESLA,固定仓位,2013-08-19,2013-08-21,2013-09-06,11,9.8573,11.1313,12.924,1292.44,收盘价低于 SMA5
TESLA,固定仓位,2013-10-10,2013-10-14,2013-10-21,5,11.9813,11.5067,-3.962,-396.17,收盘价低于入场价
TESLA,固定仓位,2014-02-06,2014-02-10,2014-02-19,6,13.104,12.9093,-1.486,-148.56,收盘价低于入场价
TESLA,固定仓位,2014-03-03,2014-03-05,2014-03-07,2,16.844,16.3387,-3.0,-300.0,t4 日内止损
TESLA,固定仓位,2014-03-28,2014-04-01,2014-04-04,3,14.4647,14.1487,-2.185,-218.46,收盘价低于入场价
TESLA,固定仓位,2014-04-16,2014-04-21,2014-04-25,4,13.6253,13.3233,-2.216,-221.65,收盘价低于入场价
TESLA,固定仓位,2014-05-09,2014-05-13,2014-05-30,12,12.6773,13.8513,9.261,926.06,收盘价低于 SMA5
TESLA,固定仓位,2014-08-04,2014-08-06,2014-08-18,8,16.5953,17.3293,4.423,442.29,收盘价低于 SMA5
TESLA,固定仓位,2014-08-25,2014-08-27,2014-09-05,6,17.55,18.4927,5.371,537.13,收盘价低于 SMA5
TESLA,固定仓位,2014-09-16,2014-09-18,2014-09-19,1,17.588,17.0604,-3.0,-300.0,t3 日内止损
TESLA,固定仓位,2015-01-21,2015-01-23,2015-01-28,3,13.4193,13.2913,-0.954,-95.38,收盘价低于入场价
TESLA,固定仓位,2015-01-29,2015-02-02,2015-02-09,5,14.0627,14.4987,3.1,310.04,收盘价低于 SMA5
TESLA,固定仓位,2015-04-08,2015-04-10,2015-04-15,3,14.06,13.8553,-1.456,-145.57,收盘价低于入场价
TESLA,固定仓位,2015-04-21,2015-04-23,2015-04-30,5,14.5733,15.07,3.408,340.81,收盘价低于 SMA5
TESLA,固定仓位,2015-05-07,2015-05-11,2015-05-20,7,15.966,16.29,2.029,202.93,收盘价低于 SMA5
TESLA,固定仓位,2015-06-17,2015-06-19,2015-06-29,6,17.5007,17.468,-0.187,-18.67,收盘价低于入场价
TESLA,固定仓位,2015-06-30,2015-07-02,2015-07-07,2,18.668,18.108,-3.0,-300.0,t4 日内止损
TESLA,固定仓位,2015-08-26,2015-08-28,2015-09-01,2,16.5653,16.0227,-3.276,-327.59,t4 日内止损
TESLA,固定仓位,2015-09-08,2015-09-10,2015-09-22,8,16.5653,17.396,5.014,501.45,收盘价低于 SMA5
TESLA,固定仓位,2015-10-15,2015-10-19,2015-10-20,1,15.2067,14.7505,-3.0,-300.0,t3 日内止损
TESLA,固定仓位,2016-02-16,2016-02-18,2016-03-01,8,11.118,12.4233,11.741,1174.07,收盘价低于 SMA5
TESLA,固定仓位,2016-03-04,2016-03-08,2016-03-23,11,13.5067,14.8387,9.862,986.18,收盘价低于 SMA5
TESLA,固定仓位,2016-03-24,2016-03-29,2016-04-08,8,15.342,16.6713,8.665,866.47,收盘价低于 SMA5
TESLA,固定仓位,2016-06-27,2016-06-29,2016-07-14,10,14.0127,14.7687,5.395,539.51,收盘价低于 SMA5
TESLA,固定仓位,2016-07-18,2016-07-20,2016-07-21,1,15.224,14.7673,-3.0,-300.0,t3 日内止损
TESLA,固定仓位,2016-09-15,2016-09-19,2016-09-27,6,13.756,13.7207,-0.257,-25.69,收盘价低于入场价
TESLA,固定仓位,2016-10-10,2016-10-12,2016-10-17,3,13.434,12.9307,-3.747,-374.67,收盘价低于入场价
TESLA,固定仓位,2016-10-18,2016-10-20,2016-10-28,6,13.2733,13.3313,0.437,43.7,收盘价低于 SMA5
TESLA,固定仓位,2016-12-05,2016-12-07,2016-12-12,3,12.8767,12.8287,-0.373,-37.28,收盘价低于入场价
TESLA,固定仓位,2016-12-16,2016-12-20,2016-12-29,6,13.9193,14.312,2.821,282.1,收盘价低于 SMA5
TESLA,固定仓位,2017-01-19,2017-01-23,2017-01-30,5,16.5947,16.7087,0.687,68.7,收盘价低于 SMA5
TESLA,固定仓位,2017-02-06,2017-02-08,2017-02-16,6,17.472,17.93,2.621,262.13,收盘价低于 SMA5
TESLA,固定仓位,2017-03-27,2017-03-29,2017-04-12,10,18.492,19.7893,7.016,701.56,收盘价低于 SMA5
TESLA,固定仓位,2017-05-24,2017-05-26,2017-06-09,9,21.676,23.8213,9.897,989.73,收盘价低于 SMA5
TESLA,固定仓位,2017-07-18,2017-07-20,2017-07-27,5,21.9947,22.2973,1.376,137.61,收盘价低于 SMA5
TESLA,固定仓位,2017-08-04,2017-08-08,2017-08-11,3,24.348,23.858,-2.012,-201.25,收盘价低于入场价
TESLA,固定仓位,2018-01-17,2018-01-19,2018-01-24,3,23.3347,23.0593,-1.18,-117.99,收盘价低于入场价
TESLA,固定仓位,2018-02-13,2018-02-15,2018-02-21,3,22.2713,22.22,-0.23,-23.05,收盘价低于入场价
TESLA,固定仓位,2018-05-07,2018-05-09,2018-05-14,3,20.4567,19.4647,-4.849,-484.93,收盘价低于入场价
TESLA,固定仓位,2018-05-30,2018-06-01,2018-06-19,12,19.4547,23.5033,20.811,2081.08,收盘价低于 SMA5
TESLA,固定仓位,2018-06-26,2018-06-28,2018-07-02,2,23.3287,22.6288,-3.0,-300.0,t4 日内止损
TESLA,固定仓位,2018-07-31,2018-08-02,2018-08-09,5,23.3027,23.4967,0.833,83.25,收盘价低于 SMA5
TESLA,固定仓位,2018-10-12,2018-10-16,2018-10-17,1,18.4393,17.8862,-3.0,-300.0,t3 日内止损
TESLA,固定仓位,2018-10-31,2018-11-02,2018-11-05,1,23.094,22.4012,-3.0,-300.0,t3 日内止损
TESLA,固定仓位,2018-11-07,2018-11-09,2018-11-12,1,23.3673,22.6663,-3.0,-300.0,t3 日内止损
TESLA,固定仓位,2018-11-13,2018-11-15,2018-11-20,3,23.2293,23.166,-0.273,-27.26,收盘价低于入场价
TESLA,固定仓位,2018-11-30,2018-12-04,2018-12-14,7,23.98,24.3807,1.671,167.08,收盘价低于 SMA5
TESLA,固定仓位,2019-01-15,2019-01-17,2019-01-18,1,23.154,21.5333,-7.0,-699.95,t3 日内止损
TESLA,固定仓位,2019-03-26,2019-03-28,2019-04-04,5,18.5747,17.852,-3.891,-389.06,收盘价低于入场价
TESLA,固定仓位,2019-06-13,2019-06-17,2019-06-20,3,15.002,14.6413,-2.404,-240.41,收盘价低于入场价
TESLA,固定仓位,2019-07-12,2019-07-16,2019-07-25,7,16.8253,15.2547,-9.335,-933.51,收盘价低于入场价
TESLA,固定仓位,2019-08-29,2019-09-03,2019-09-16,9,15.0007,16.1873,7.911,791.08,收盘价低于 SMA5
TESLA,固定仓位,2019-09-25,2019-09-27,2019-10-03,4,16.142,15.5353,-3.758,-375.83,收盘价低于入场价
TESLA,固定仓位,2019-10-07,2019-10-09,2019-10-18,7,16.302,17.13,5.079,507.91,收盘价低于 SMA5
TESLA,固定仓位,2019-11-06,2019-11-08,2019-11-20,8,22.476,23.4813,4.473,447.29,收盘价低于 SMA5
TESLA,固定仓位,2019-12-10,2019-12-12,2019-12-30,11,23.9787,27.6467,15.297,1529.69,收盘价低于 SMA5
TESLA,固定仓位,2020-01-02,2020-01-06,2020-01-16,8,30.1027,34.2327,13.72,1371.97,收盘价低于 SMA5
TESLA,固定仓位,2020-01-29,2020-01-31,2020-02-05,3,43.3713,48.98,12.932,1293.17,收盘价低于 SMA5
TESLA,固定仓位,2020-04-15,2020-04-17,2020-04-20,1,50.2593,48.7516,-3.0,-300.0,t3 日内止损
TESLA,固定仓位,2020-04-24,2020-04-28,2020-05-01,3,51.2747,46.7547,-8.815,-881.53,收盘价低于入场价
TESLA,固定仓位,2020-06-05,2020-06-09,2020-06-12,3,62.7113,62.352,-0.573,-57.3,收盘价低于入场价
TESLA,固定仓位,2020-06-25,2020-06-29,2020-07-16,12,67.29,100.0427,48.674,4867.39,收盘价低于 SMA5
TESLA,固定仓位,2020-08-18,2020-08-20,2020-08-24,2,133.4553,129.4517,-3.0,-300.0,t4 日内止损
TESLA,固定仓位,2020-10-07,2020-10-09,2020-10-16,5,144.6667,146.5567,1.306,130.65,收盘价低于 SMA5
TESLA,固定仓位,2020-11-19,2020-11-23,2020-12-02,6,173.95,189.6067,9.001,900.07,收盘价低于 SMA5
TESLA,固定仓位,2020-12-24,2020-12-29,2021-01-14,11,221.9967,281.6667,26.879,2687.88,收盘价低于 SMA5
TESLA,固定仓位,2021-01-19,2021-01-21,2021-01-28,5,281.6633,278.4767,-1.131,-113.14,收盘价低于入场价
TESLA,固定仓位,2021-05-26,2021-05-28,2021-06-02,2,208.4067,202.1545,-3.0,-300.0,t4 日内止损
TESLA,固定仓位,2021-08-30,2021-09-01,2021-09-10,6,244.6967,245.4233,0.297,29.7,收盘价低于 SMA5
TESLA,固定仓位,2021-09-24,2021-09-28,2021-10-01,3,259.1867,258.4067,-0.301,-30.09,收盘价低于入场价
TESLA,固定仓位,2022-01-28,2022-02-01,2022-02-02,1,310.4167,301.1042,-3.0,-300.0,t3 日内止损
TESLA,固定仓位,2022-03-08,2022-03-10,2022-03-11,1,279.4333,271.0503,-3.0,-300.0,t3 日内止损
TESLA,固定仓位,2022-07-05,2022-07-07,2022-07-11,2,244.5433,237.207,-3.0,-300.0,t4 日内止损
TESLA,固定仓位,2022-07-19,2022-07-21,2022-07-26,3,271.7067,258.86,-4.728,-472.81,收盘价低于入场价
TESLA,固定仓位,2022-07-28,2022-08-01,2022-08-05,4,297.2767,288.17,-3.063,-306.34,收盘价低于入场价
TESLA,固定仓位,2023-01-06,2023-01-10,2023-02-10,22,118.85,196.89,65.663,6566.26,收盘价低于 SMA5
TESLA,固定仓位,2023-03-29,2023-03-31,2023-04-03,1,207.46,199.91,-3.639,-363.93,t3 日内止损
TESLA,固定仓位,2023-04-13,2023-04-17,2023-04-19,2,187.04,179.1,-4.245,-424.51,t4 日内止损
TESLA,固定仓位,2023-06-12,2023-06-14,2023-06-15,1,256.79,248.4,-3.267,-326.73,t3 日内止损
TESLA,固定仓位,2023-06-28,2023-06-30,2023-07-07,4,261.77,274.43,4.836,483.63,收盘价低于 SMA5
TESLA,固定仓位,2023-07-13,2023-07-17,2023-07-20,3,290.38,262.9,-9.463,-946.35,收盘价低于入场价
TESLA,固定仓位,2023-09-28,2023-10-02,2023-10-12,8,251.6,258.87,2.89,288.95,收盘价低于 SMA5
TESLA,固定仓位,2023-11-01,2023-11-03,2023-11-09,4,219.96,209.98,-4.537,-453.72,收盘价低于入场价
TESLA,固定仓位,2023-11-10,2023-11-14,2023-11-17,3,237.41,234.3,-1.31,-131.0,收盘价低于入场价
TESLA,固定仓位,2023-12-21,2023-12-26,2023-12-29,3,256.61,248.48,-3.168,-316.82,收盘价低于入场价
TESLA,固定仓位,2024-02-06,2024-02-08,2024-02-13,3,189.56,184.02,-2.923,-292.26,收盘价低于入场价
TESLA,固定仓位,2024-02-14,2024-02-16,2024-02-20,1,199.95,193.9515,-3.0,-300.0,t3 日内止损
TESLA,固定仓位,2024-05-13,2024-05-15,2024-05-20,3,173.99,174.95,0.552,55.18,收盘价低于 SMA5
TESLA,固定仓位,2024-06-13,2024-06-17,2024-06-20,2,187.44,181.8168,-3.0,-300.0,t4 日内止损
TESLA,固定仓位,2024-06-25,2024-06-27,2024-07-11,9,197.42,241.03,22.09,2209.0,收盘价低于 SMA5
TESLA,固定仓位,2024-07-12,2024-07-16,2024-07-17,1,256.56,248.8632,-3.0,-300.0,t3 日内止损
TESLA,固定仓位,2024-09-09,2024-09-11,2024-09-16,3,228.13,226.78,-0.592,-59.18,收盘价低于入场价
TESLA,固定仓位,2024-11-07,2024-11-11,2024-11-12,1,350.0,339.5,-3.0,-300.0,t3 日内止损
TESLA,固定仓位,2024-12-10,2024-12-12,2024-12-18,4,418.1,440.13,5.269,526.91,收盘价低于 SMA5
TESLA,固定仓位,2024-12-23,2024-12-26,2024-12-27,1,454.13,440.5061,-3.0,-300.0,t3 日内止损
TESLA,固定仓位,2025-01-13,2025-01-15,2025-01-16,1,428.22,415.3734,-3.0,-300.0,t3 日内止损
TESLA,固定仓位,2025-02-12,2025-02-14,2025-02-20,3,355.84,354.4,-0.405,-40.47,收盘价低于入场价
TESLA,固定仓位,2025-08-04,2025-08-06,2025-08-14,6,319.91,335.58,4.898,489.82,收盘价低于 SMA5
TESLA,固定仓位,2025-10-17,2025-10-21,2025-10-22,1,442.6,429.322,-3.0,-300.0,t3 日内止损
TESLA,固定仓位,2025-10-23,2025-10-27,2025-10-30,3,452.42,440.1,-2.723,-272.31,收盘价低于入场价
TESLA,固定仓位,2025-12-12,2025-12-16,2025-12-17,1,489.88,475.1836,-3.0,-300.0,t3 日内止损
TESLA,固定仓位,2026-01-09,2026-01-13,2026-01-16,3,447.2,437.5,-2.169,-216.91,收盘价低于入场价
TESLA,固定仓位,2026-01-21,2026-01-23,2026-01-26,1,449.06,435.5882,-3.0,-300.0,t3 日内止损
TESLA,固定仓位,2026-04-30,2026-05-04,2026-05-15,9,392.51,422.24,7.574,757.43,收盘价低于 SMA5
